ID,Cam,Grab
302,30.118756916373968,30.1187961101532
303,30.218819212168455,30.21883511543274
304,30.318881388753653,30.318928003311157
305,30.41894368454814,30.419234037399292
306,30.5190061442554,30.519116163253784
307,30.619068440049887,30.619173049926758
308,30.719130655750632,30.719279050827026
309,30.81919315457344,30.81923818588257
310,30.919255370274186,30.91940402984619
311,31.019317666068673,31.019450187683105
312,31.11937988176942,31.119577169418335
313,31.219442380592227,34.04861617088318
314,31.319504596292973,34.06340408325195
315,31.41956689208746,34.07786297798157
316,31.51962935179472,34.091607093811035
317,31.61969160847366,34.10695004463196
318,31.719753863289952,34.12105202674866
319,31.819816363975406,34.135579109191895
320,31.91987857967615,34.14941215515137
321,32.01994087547064,34.165104150772095
322,32.120003091171384,34.17935299873352
323,32.22006534785032,34.19415307044983
324,32.32012780755758,34.209938049316406
325,32.420190101489425,34.225242137908936
326,32.52025232091546,34.23994302749634
327,32.62031485885382,34.25488519668579
328,32.72037707455456,34.26844811439514
329,32.82043932750821,34.28326201438904
330,32.92050179094076,34.29644298553467
331,33.0205640848726,34.311042070388794
332,33.12062630057335,34.324899196624756
333,33.22068855538964,34.33928418159485
334,33.32075101695955,34.35340619087219
335,33.420813312754035,34.368844985961914
336,33.520875772461295,34.38319706916809
337,33.620937783271074,34.39890718460083
338,33.72100024484098,34.413087129592896
339,33.82106249779463,34.429540157318115
340,33.92112500034273,34.44352602958679
341,34.021187296137214,34.912333965301514
342,34.12124951183796,34.92637515068054
343,34.22131176665425,34.94243097305298
344,34.32137422636151,34.95660710334778
345,34.421436522156,34.97175407409668
346,34.521498737856746,34.9856481552124
347,34.62156099267304,35.00107502937317
348,34.721623696386814,35.01478719711304
349,34.82168574817479,35.02996897697449
350,34.92174820788205,35.04377102851868
351,35.021810503676534,35.05858397483826
352,35.12187271937728,35.12200713157654
353,35.22193497605622,35.222238063812256
354,35.32199743576348,35.322092056274414
355,35.422059731557965,35.42228412628174
356,35.52212194725871,35.52232813835144
357,35.622184202075005,35.6224901676178
358,35.72224666364491,35.722460985183716
359,35.82230895757675,35.82251501083374
360,35.9223711732775,35.922532081604004
361,36.022433714941144,36.02262806892395
362,36.12249593064189,36.12250900268555
363,36.22255818359554,36.22016716003418
364,36.3226206433028,36.32278800010681
365,36.42268294095993,36.42295002937317
366,36.522745156660676,36.522850036621094
367,36.62280741147697,36.622974157333374
368,36.72286987118423,36.72308707237244
369,36.82293216884136,36.82321810722351
370,36.92299438454211,36.923187017440796
371,37.0230566393584,37.02328300476074
372,37.12311910092831,37.123274087905884
373,37.223181396722794,37.22380208969116
374,37.323243856430054,37.32377505302429
375,37.42330635339022,37.423731088638306
376,37.523368367925286,37.523630142211914
377,37.62343062274158,37.62385106086731
378,37.72349308244884,37.72358012199402
379,37.823555579409,37.82354712486267
380,37.92361759394407,37.92395520210266
381,38.023679848760366,38.024309158325195
382,38.12374230846763,38.12422704696655
383,38.223804604262114,38.22403812408447
384,38.32386681996286,38.32418918609619
385,38.4239290766418,38.42411804199219
386,38.523991575464606,38.52429699897766
387,38.624053832143545,38.62445902824402
388,38.724116291850805,38.72435998916626
389,38.82417858764529,38.824387073516846
390,38.92424080334604,38.924583196640015
391,39.02430305816233,39.02454900741577
392,39.12436551973224,39.124783992767334
393,39.22442781366408,39.2247200012207
394,39.32448978535831,39.32476305961609
395,39.42455228418112,39.42486810684204
396,39.52461478672922,39.52478504180908
397,39.62467700056732,39.62479615211487
398,39.72473925538361,39.72495198249817
399,39.82480179518461,39.82492113113403
400,39.924864012748,39.92497110366821
401,40.0249262675643,40.025087118148804
402,40.12498872727156,40.12517714500427
403,40.22505102492869,40.22514605522156
404,40.325113240629435,40.322843074798584
405,40.42517549544573,40.42571306228638
406,40.525238160043955,40.52586317062378
407,40.62530025281012,40.62536597251892
408,40.725362468510866,40.72568607330322
409,40.82542500831187,40.825783014297485
410,40.92548742517829,40.92587208747864
411,41.02554947882891,41.02601718902588
412,41.12561193853617,41.12612318992615
413,41.225674234330654,41.22621512413025
414,41.3257364500314,41.326120138168335
415,41.42579870484769,41.42593312263489
416,41.52586112357676,41.52621912956238
417,41.62592346034944,41.62612819671631
418,41.725985676050186,41.72632813453674
419,41.82604821585119,41.82629418373108
420,41.92611043155193,41.926634073257446
421,42.02617289125919,42.026506185531616
422,42.12623490393162,42.126806020736694
423,42.22629744373262,42.22662615776062
424,42.326359659433365,42.32671403884888
425,42.42642191424966,42.42690300941467
426,42.526484375819564,42.52671718597412
427,42.626546669751406,42.626835107803345
428,42.72660888545215,42.72685217857361
429,42.826671140268445,42.82522702217102
430,42.926733599975705,42.92700815200806
431,43.02679589577019,43.027358055114746
432,43.12685811147094,43.12731909751892
433,43.22692065127194,43.227246046066284
434,43.32698286883533,43.32474899291992
435,43.427045123651624,43.4275860786438
436,43.527107583358884,43.52761912345886
437,43.62716987915337,43.62760305404663
438,43.72723209671676,43.72567319869995
439,43.827294351533055,43.82639718055725
440,43.927356811240315,43.92759418487549
441,44.027419310063124,44.02717900276184
442,44.12748132459819,44.12767004966736
443,44.22754357755184,44.2280011177063
444,44.32760608009994,44.328153133392334
445,44.427668334916234,44.428102016448975
446,44.52773055061698,44.5283260345459
447,44.627793088555336,44.62821912765503
448,44.72785530611873,44.72851800918579
449,44.82791756093502,44.82866811752319
450,44.927979776635766,44.92852020263672
451,45.02804231643677,45.028555154800415
452,45.12810453213751,45.12830209732056
453,45.22816678881645,45.22846508026123
454,45.32822928763926,45.32851815223694
