Run_Date,Start_Time,Run_Name,Species,Group,Troupe,Block,Day,Block_Type,Data_Folder,Last_fed,No. worms,Voltage (V),Current (A),Trough No.,Worm Runner,PP?,Scored?,BDTL?,usable?,BFFs,BFF TF,Notes,Notes from rewatching.,,,,,,,,
20250801,14:17,GD TC Blue-Shock CC Tr2 Block 8,GD-2,CC,TC-2,8,4,CC,2025_08_01_14_17_03_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250801,14:33,GD TC Blue-Shock CC Tr3 Block 8,GD-2,CC,TC-3,8,4,CC,2025_08_01_14_33_13_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250801,14:45,SM-S TC Blue-Shock CC Tr4 Block 8,SM-S,CC,TC-4,8,4,CC,2025_08_01_14_45_36_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250916,10:23,GD TC Blue-Shock PC Tr1 Block 1,GD-2,PC,TP-1,1,1,PC,2025_09_16_10_23_00_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,"Trial 3 had dim light, fixed by fiddling with connections after end of run.",,,,,,,,,
20250916,11:16,GD TC Blue-Shock PC Tr2 Block 1,GD-2,PC,TP-2,1,1,PC,Footage not saved ,20250908,6,11.91,NA,Milled-2,ZK,,NA,,,,,Did not have save video setting enabled. RIP.,,,,,,,,,
20250916,11:33,GD-MI TC Blue-Shock TC-MI-1 Block 1,GD-MI,CC,TC-MI-1,1,1,CC,2025_09_16_11_30_40_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250916,15:06,GD TC Blue-Shock PC Tr1 Block 2,GD-2,PC,TP-1,2,1,PC,2025_09_16_15_06_14_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250916,14:48,GD TC Blue-Shock PC Tr2 Block 2,GD-2,PC,TP-2,2,1,PC,2025_09_16_14_48_45_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,Ran this one first; chronology break not an error.,,,,,,,,,
20250916,15:21,GD-MI TC Blue-Shock TC-MI-1 Block 2,GD-MI,CC,TC-MI-1,2,1,CC,2025_09_16_15_21_23_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250917,10:18,GD TC Blue-Shock PC Tr1 Block 3,GD-2,PC,TP-1,3,2,PC,2025_09_17_10_18_16_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,"Shock indicator connection broke post, during cleanup - resoldered before next troupe.",,,,,,,,,
20250917,10:40,GD TC Blue-Shock PC Tr2 Block 3,GD-2,PC,TP-2,3,2,PC,2025_09_17_10_40_29_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250917,10:54,GD-MI TC Blue-Shock TC-MI-1 Block 3,GD-MI,CC,TC-MI-1,3,2,CC,2025_09_17_10_54_13_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250917,14:23,GD TC Blue-Shock PC Tr1 Block 4,GD-2,PC,TP-1,4,2,PC,2025_09_17_14_23_27_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250917,14:39,GD TC Blue-Shock PC Tr2 Block 4,GD-2,PC,TP-2,4,2,PC,2025_09_17_14_39_26_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250917,14:52,GD-MI TC Blue-Shock TC-MI-1 Block 4,GD-MI,CC,TC-MI-1,4,2,CC,2025_09_17_14_52_34_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250918,10:11,GD TC Blue-Shock PC Tr1 Block 5,GD-2,PC,TP-1,5,3,PC,2025_09_18_10_11_39_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250918,10:24,GD TC Blue-Shock PC Tr2 Block 5,GD-2,PC,TP-2,5,3,PC,2025_09_18_10_24_57_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250918,10:38,GD-MI TC Blue-Shock TC-MI-1 Block 5,GD-MI,CC,TC-MI-1,5,3,CC,2025_09_18_10_38_29_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,"Worm 1 not in its well, two worms in Well 3. Looked back at footage and Worm 1 larger than 3, so identified larger worm in Well 3 as Worm 1.",,,,,,,,,
20250918,14:20,GD TC Blue-Shock PC Tr1 Block 6,GD-2,PC,TP-1,6,3,PC,2025_09_18_14_20_24_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250918,14:34,GD TC Blue-Shock PC Tr2 Block 6,GD-2,PC,TP-2,6,3,PC,2025_09_18_14_34_09_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250918,14:47,GD-MI TC Blue-Shock TC-MI-1 Block 6,GD-MI,CC,TC-MI-1,6,3,CC,2025_09_18_14_47_35_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250919,10:16,GD TC Blue-Shock PC Tr1 Block 7,GD-2,PC,TP-1,7,4,PC,2025_09_19_10_16_22_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250919,10:27,GD TC Blue-Shock PC Tr2 Block 7,GD-2,PC,TP-2,7,4,PC,2025_09_19_10_27_01_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250919,10:41,GD-MI TC Blue-Shock TC-MI-1 Block 7,GD-MI,CC,TC-MI-1,7,4,CC,2025_09_19_10_41_07_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250919,13:34,GD TC Blue-Shock PC Tr1 Block 8,GD-2,PC,TP-1,8,4,PC,2025_09_19_13_34_06_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
20250919,13:43,GD TC Blue-Shock PC Tr2 Block 8,GD-2,PC,TP-2,8,4,PC,2025_09_19_13_43_41_trial_1_TP,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,"Worm 5 was missing, found on lid a moment later (before start), ran with everyone else.",,,,,,,,,
20250919,13:53,GD-MI TC Blue-Shock TC-MI-1 Block 8,GD-MI,CC,TC-MI-1,8,4,CC,2025_09_19_13_53_26_trial_1_TC,20250908,6,11.91,NA,Milled-2,ZK,,X,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20251014,10:25,GD TC Blue-Shock CC Tr6 Block 1,GD-2,CC,TC-6,1,1,CC,2025_10_14_10_25_19_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,1800-2040,,All runs in this chunk of data contain intact intertrial footage. (20251014 - 20251017),,,,,,,,,
20251014,10:35,GD TC Blue-Shock CC Tr7 Block 1,GD-2,CC,TC-7,1,1,CC,2025_10_14_10_35_03_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,"2-99,1899-2040",,"Note that several runs here have weird video footage caused by buffer emptying bugs in the code. There are black frames inserted haphazardly into the footage; HOWEVER, the non-black footage is continuous and scoring can be done just fine. It's a stylistic and cleanliness problem, but not a data integrity problem. Also, there are addendums to several videos that show a repeat of the third trial, giving the illusion of four stimulu per trial, not three.",,,,,,,,,
20251014,10:47,GD TC Blue-Shock PC Tr3 Block 1,GD-2,PC,TP-3,1,1,PC,2025_10_14_10_47_52_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,"2-198, 1998-2040",,,,,,,,,,,
20251014,11:01,GD TC Blue-Shock PC Tr4 Block 1,GD-2,PC,TP-4,1,1,PC,2025_10_14_11_00_58_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251014,14:13,GD TC Blue-Shock CC Tr6 Block 2,GD-2,CC,TC-6,2,1,CC,2025_10_14_14_13_15_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251014,14:25,GD TC Blue-Shock CC Tr7 Block 2,GD-2,CC,TC-7,2,1,CC,2025_10_14_14_25_09_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,"W4 very sticky this and last run, may be GT -- had to remove with brush, may have injured (curled into ball in pre-start time). Did start slithering around after a minute.",,,,,,,,,
20251014,14:35,GD TC Blue-Shock PC Tr3 Block 2,GD-2,PC,TP-3,2,1,PC,2025_10_14_14_35_32_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251014,14:49,GD TC Blue-Shock PC Tr4 Block 2,GD-2,PC,TP-4,2,1,PC,2025_10_14_14_49_36_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251015,10:09,GD TC Blue-Shock CC Tr6 Block 3,GD-2,CC,TC-6,3,2,CC,2025_10_15_10_09_28_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,"3 and 5 pooled into well 3 overnight. Used prior videos to see that 5 is longer than 3, returned longer worm to well 5.",,,,,,,,,
20251015,10:20,GD TC Blue-Shock CC Tr7 Block 3,GD-2,CC,TC-7,3,2,CC,2025_10_15_10_20_58_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251015,10:37,GD TC Blue-Shock PC Tr3 Block 3,GD-2,PC,TP-3,3,2,PC,2025_10_15_10_37_01_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251015,10:52,GD TC Blue-Shock PC Tr4 Block 3,GD-2,PC,TP-4,3,2,PC,2025_10_15_10_52_34_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251015,14:16,GD TC Blue-Shock CC Tr6 Block 4,GD-2,CC,TC-6,4,2,CC,2025_10_15_14_16_21_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251015,14:30,GD TC Blue-Shock CC Tr7 Block 4,GD-2,CC,TC-7,4,2,CC,2025_10_15_14_30_16_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251015,14:43,GD TC Blue-Shock PC Tr3 Block 4,GD-2,PC,TP-3,4,2,PC,2025_10_15_14_43_14_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251015,14:57,GD TC Blue-Shock PC Tr4 Block 4,GD-2,PC,TP-4,4,2,PC,2025_10_15_14_57_00_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,9:59,GD TC Blue-Shock CC Tr6 Block 5,GD-2,CC,TC-6,5,3,CC,2025_10_16_09_59_15_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,10:10,GD TC Blue-Shock CC Tr7 Block 5,GD-2,CC,TC-7,5,3,CC,2025_10_16_10_10_37_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,10:24,GD TC Blue-Shock PC Tr3 Block 5,GD-2,PC,TP-3,5,3,PC,2025_10_16_10_24_06_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,10:37,GD TC Blue-Shock PC Tr4 Block 5,GD-2,PC,TP-4,5,3,PC,2025_10_16_10_37_16_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,14:12,GD TC Blue-Shock CC Tr6 Block 6,GD-2,CC,TC-6,6,3,CC,2025_10_16_14_12_17_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,14:28,GD TC Blue-Shock CC Tr7 Block 6,GD-2,CC,TC-7,6,3,CC,2025_10_16_14_28_16_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251016,14:48,GD TC Blue-Shock PC Tr3 Block 6,GD-2,PC,TP-3,6,3,PC,2025_10_16_14_48_01_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,"Shock indicator lost connection during cleanup after this trial. Re-soldered, passed the shock toggle test, proceeded.",,,,,,,,,
20251016,15:00,GD TC Blue-Shock PC Tr4 Block 6,GD-2,PC,TP-4,6,3,PC,2025_10_16_15_00_56_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20251017,10:05,GD TC Blue-Shock CC Tr6 Block 7,GD-2,CC,TC-6,7,4,CC,2025_10_17_10_05_03_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251017,10:18,GD TC Blue-Shock CC Tr7 Block 7,GD-2,CC,TC-7,7,4,CC,2025_10_17_10_18_17_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251017,10:34,GD TC Blue-Shock PC Tr3 Block 7,GD-2,PC,TP-3,7,4,PC,2025_10_17_10_34_57_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251017,10:47,GD TC Blue-Shock PC Tr4 Block 7,GD-2,PC,TP-4,7,4,PC,2025_10_17_10_48_37_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,"Dropped TP-4’s first worm into the second’s lane when removing after AM trials. When scoring, do check that the sizes are consistent across AM and PM for Worms 1 and 2 in TP-4.",,,,,,,,,
20251017,14:18,GD TC Blue-Shock CC Tr6 Block 8,GD-2,CC,TC-6,8,4,CC,2025_10_17_14_18_23_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251017,14:30,GD TC Blue-Shock CC Tr7 Block 8,GD-2,CC,TC-7,8,4,CC,2025_10_17_14_30_05_trial_1_TC,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251017,14:45,GD TC Blue-Shock PC Tr3 Block 8,GD-2,PC,TP-3,8,4,PC,2025_10_17_14_45_34_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,,,,,,,,,,,,
20251017,14:54,GD TC Blue-Shock PC Tr4 Block 8,GD-2,PC,TP-4,8,4,PC,2025_10_17_14_54_47_trial_1_TP,20251006,6,11.91,NA,Milled-2,ZK,,,0,,1801-2040,,,,,,,,,,,
